theta_center_deg,abs_obs,abs_jackknife_mean,abs_jackknife_err
10.0,4.354400560719945,4.345749269697305,1.0701484536244839
30.0,2.4793165598060862,2.4586033539528223,0.5938763155662098
50.0,1.4784796310476462,1.4663811972541394,0.23118266763841128
70.0,0.48645174571575417,0.4856706905733161,0.14140021267030273
90.0,0.39401334588874526,0.39678063074543735,0.17231164927801543
110.0,1.0265662397866773,1.0277153247396629,0.18167980957695742
130.0,1.3511047058578627,1.3315461224192306,0.1709703187300726
150.0,1.5167964033089603,1.49991460905557,0.2058530329677829
170.0,1.5581626816645777,1.545732228674962,0.2611596867493211
