run_tag,bin_index,theta_deg,w_obs,h0_mean,h0_std,delta,pull,abs_pull,diagonal_chi2_contribution
pureisotropy_nomask_nosf_gal20_bin10_nside64_smooth3,3,35.0,1.1297710105890089,-0.0002934077226658223,0.0014162231603170085,1.1300644183116746,797.9423364752613,797.9423364752613,624602.3361101028
pureisotropy_nomask_nosf_gal20_bin10_nside64_smooth3,2,25.0,1.3495455492170774,-0.00024783032820758605,0.0017082197274437278,1.349793379545285,790.1755008853651,790.1755008853651,612502.2787506059
pureisotropy_nomask_nosf_gal20_bin10_nside64_smooth3,0,5.0,2.9230883881156724,-0.0007546968596222059,0.0038497530224739095,2.9238430849752945,759.4884833253278,759.4884833253278,565852.1536250297
pureisotropy_nomask_nosf_gal20_bin10_nside64_smooth3,4,45.0,0.9302735698179301,-0.00026585876053745664,0.0013257229501232922,0.9305394285784675,701.9109292707171,701.9109292707171,483308.682988472
pureisotropy_nomask_nosf_gal20_bin10_nside64_smooth3,1,15.0,1.4313121726042732,-0.00022243765415392848,0.0021887561765490254,1.4315346102584272,654.0402375295466,654.0402375295466,419632.89293755
pureisotropy_nomask_nosf_gal20_bin10_nside64_smooth3,13,135.0,-0.7095881158265612,-0.00022201979402970088,0.0012882009315333491,-0.7093660960325315,-550.664169010891,550.664169010891,297463.87082399655
pureisotropy_nomask_nosf_gal20_bin10_nside64_smooth3,12,125.0,-0.6415165900313016,-0.00022040405092636433,0.0011922683524103947,-0.6412961859803752,-537.8790640093695,537.8790640093695,283811.42164686066
pureisotropy_nomask_nosf_gal20_bin10_nside64_smooth3,14,145.0,-0.7452889283208753,-0.0002753064469847683,0.0014952453565832268,-0.7450136218738905,-498.2550977975013,498.2550977975013,243536.5164734693
pureisotropy_nomask_nosf_gal20_bin10_nside64_smooth3,11,115.0,-0.5640282513549426,-0.00023283899748239404,0.0011678071561108138,-0.5637954123574602,-482.78126137906634,482.78126137906634,228644.83663981516
pureisotropy_nomask_nosf_gal20_bin10_nside64_smooth3,5,55.0,0.548206061229716,-0.0001714214394368333,0.0012080401627484916,0.5483774826691529,453.9397771077109,453.9397771077109,202142.23738750056
pureisotropy_nomask_nosf_gal20_bin10_nside64_smooth3,15,155.0,-0.7715074749880849,-0.0002668030255837463,0.001702674342320774,-0.7712406719625011,-452.9584150885416,452.9584150885416,201269.1686884004
pureisotropy_nomask_nosf_gal20_bin10_nside64_smooth3,10,105.0,-0.4625379884317347,-0.00021576034607903133,0.00111670117174169,-0.4623222280856557,-414.0071125300035,414.0071125300035,168141.99373549726
pureisotropy_nomask_nosf_gal20_bin10_nside64_smooth3,16,165.0,-0.7946847264510917,-0.00024337903134180906,0.002180921450728429,-0.7944413474197498,-364.26866579268005,364.26866579268005,130167.99577583784
pureisotropy_nomask_nosf_gal20_bin10_nside64_smooth3,6,65.0,0.33992690690771943,-0.0001739610430527145,0.0011801202662211072,0.34010086795077216,288.19170164039804,288.19170164039804,81474.84273717842
pureisotropy_nomask_nosf_gal20_bin10_nside64_smooth3,9,95.0,-0.28292936674127633,-0.0002229452549665221,0.0010978187552407948,-0.2827064214863098,-257.51647972782604,257.51647972782604,65053.49619937855
pureisotropy_nomask_nosf_gal20_bin10_nside64_smooth3,17,175.0,-0.763477955213486,-0.0005492518661600796,0.003753185411035762,-0.762928703347326,-203.27498367140527,203.27498367140527,40534.83946792444
pureisotropy_nomask_nosf_gal20_bin10_nside64_smooth3,7,75.0,0.14652483880803474,-0.0002575611622728335,0.0010695892822099864,0.14678239997030756,137.23248939984995,137.23248939984995,18474.57563408705
pureisotropy_nomask_nosf_gal20_bin10_nside64_smooth3,8,85.0,-0.1110839791474689,-0.00019816356354010318,0.0010648973742519196,-0.11088581558392879,-104.12817062085149,104.12817062085149,10636.458877342118
