Name,Reporting Group/s,RA,DEC,Discovery Mag/Flux,flux,SNR
FRB 20210919A,CHIME,249.71709894869264,57.1277502491232,,0.4900355566933938,
FRB 20220306B,CHIME,66.53247027049865,52.37644189621904,,1.5707520089906906,
FRB 20220908A,CRAFT,93.22683333333332,4.671055555555556,,,
FRB 20200204B,CHIME,28.99191752090905,65.72849636285315,,0.4824434402694124,
FRB 20210514A,CHIME,33.880636849316645,8.705883226575901,,1.23391073208699,
FRB 20210323A,CHIME,78.20765961049398,26.188389580918155,,0.5399667383789748,
FRB 20221117H,CHIME,347.1758216187116,48.79746261087952,,0.4022577432996718,
FRB 20210505B,CHIME,75.50911580764426,36.69035160527923,,5.446926503231915,
FRB 20201223B,CHIME,254.13066401069565,80.85477827306613,,1.1985851176735345,
FRB 20220302A,CHIME,338.408166420428,46.87646716375741,,0.5825514509612517,
FRB 20200204B,CHIME,28.99191752090905,65.72849636285315,,0.4824434402694124,
FRB 20181230A,CHIME,345.9789715902528,83.37356629215827,,0.6358320693373908,
FRB 20230403A,CHIME,19.207406045656462,20.633209183953163,,2.90565919321178,
FRB 20190929A,CHIME,294.9066876027736,59.38560392584272,,0.6542158506839346,
FRB 20200417C,CHIME,315.34533878733976,85.31372692941832,,1.0571809489241633,
FRB 20190929D,CHIME,358.09965321717544,48.4272633804073,,1.4275359935045782,
FRB 20200223D,CHIME,250.0444621681636,63.40856510988629,,6.985375056391162,
FRB 20221221B,CHIME,347.2920654930567,48.80549703902631,,0.4777020290944123,
FRB 20200512C,CHIME,299.3101164359605,53.526635088933645,,0.6338942045589573,
FRB 20200729A,CHIME,122.3912090187221,46.26738908260855,,1.3206768611947457,
FRB 20230424A,CHIME,152.26484303038325,62.59030658060311,,0.7714,
FRB 20010702B ,PARKES,267.6558333333333,11.90013888888889,,,7.8
FRB 20201129A,CHIME,149.4395380666362,68.76885335218881,,0.9823224715169848,
FRB 20200810A,CHIME,114.01713948308482,55.584055319122754,,0.4269496385607177,
FRB 20200703A,CHIME,124.68755654155484,66.2987176819894,,0.3917730973012742,
FRB 20210413F,CHIME,357.72326023253765,87.98909561031397,,0.8379939380782038,
FRB 20201015B,CHIME,69.23525460863547,1.4126404440454288,,29.145183875890343,
FRB 20200701I,CRAFT,93.22899999999998,4.645444444444444,,,
FRB 20190821A,CHIME,194.5102847593569,82.15591278856155,,1.892147618192388,
FRB 20190815C,CHIME,74.73709967983564,70.71753980596326,,1.769403261177786,
FRB 20190716A,CHIME,315.19738196479943,25.14282540969945,,0.6810511698341268,
FRB 20220808A,CHIME,25.744430191190396,65.71212394144922,,0.3744988423322597,
FRB 20220219A,CHIME,333.5092257129409,31.469916472194544,,1.2561355901942282,
FRB 20230505C,CHIME,345.04842153797216,48.7945472810505,,0.7636741277979352,
FRB 20210901B,CHIME,69.03643229489296,29.08409478974331,,0.3655081763725868,
FRB 20190213B,CHIME,275.7953213742008,81.58006193633722,,0.7694140991144728,
FRB 20200715A,CHIME,132.4605537565655,47.20975481675961,,7.868247641145947,
FRB 20201229B,CHIME,351.07287202354007,82.24915437812349,,1.2939014321704323,
FRB 20190110A,CHIME,64.95371399995469,47.4410418752751,,1.6103802817089077,
FRB 20211215C,CHIME,94.45474510637666,47.774626314754535,,0.4464530664450474,
FRB 20220715B,CHIME,37.0753670945349,48.564634846294055,,2.6499813951952,
FRB 20230224B,CHIME,353.5206535660602,11.770788098896595,,10.749132109073908,
FRB 20201016A,CHIME,126.7915584009716,57.55614961241332,,0.3511733413299364,
FRB 20191013D,CHIME,41.88564795021368,13.631536769643256,,1.205787372384845,
FRB 20220615F,CHIME,117.94371372813325,78.52386619987237,,0.9221475931453588,
FRB 20230328A,CHIME,192.6745829237412,3.0954676650506725,,0.8692098524437756,
FRB 20211122B,CHIME,204.4341194288565,56.81397119761017,,7.55222025111729,
FRB 20230912E,CHIME,23.309413659199265,74.87010588233036,,0.5072366934639908,
FRB 20220725A,CRAFT,336.74999999999994,34.88333333333333,0.0,,
FRB 20201112B,CHIME,63.65483261640303,81.10626196496125,,0.657815820825969,
FRB 20191015A,CHIME,244.1017257030822,55.581144770271365,,0.5349728166949627,
FRB 20190316A,CHIME,5.309674954976732,20.50874604182294,,1.0455625746873505,
FRB 20210316A,CHIME,224.46826082278025,61.35273989484374,,0.6432718493670879,
FRB 20230330B,CHIME,129.22928219493824,48.627364011538816,,0.4275285171350271,
FRB 20181222A,CHIME,29.51554240819729,65.73362097041868,,4.935109650222028,
FRB 20210330C,CHIME,79.35005688001195,78.88659487715401,,1.0605676831658406,
FRB 20220503B,CHIME,343.14641648296777,35.50624302097642,,1.97035019778266,
FRB 20200929C,CHIME,16.97143199862881,18.263035893246,,0.5802318261611121,
FRB 20201226C,CHIME,120.82037066300757,45.10397683910085,,0.4766099573141268,
FRB 20201226B,CHIME,130.26689494559278,4.683852394101265,,0.4938064155684606,
FRB 20221020C,CHIME,189.0378535775601,25.07112687864659,,1.0747958210375317,
FRB 20221205I,CHIME,349.5776684902022,48.80236220003398,,0.4841852602907622,
FRB 20191117B,CHIME,25.61969453999066,40.2650108241034,,0.8931231051902356,
FRB 20221202B,CHIME,344.7008068107681,48.78815228336032,,0.9948800003558655,
FRB 20200418A,CHIME,272.0087218410669,19.72170821377155,,0.8673725974083214,
FRB 20210524D,CHIME,332.18785159787024,42.21502871140476,,0.401454017681913,
FRB 20220225G,CHIME,162.52793568165683,80.33041790391314,,0.5019767966848683,
FRB 20220206A,CHIME,82.9184621026404,87.00405351611246,,0.9827512195765704,
FRB 20200204E,CHIME,31.979737232034623,65.72787850087151,,0.6401578236506357,
FRB 20211119A,CHIME,234.8291840706525,33.74292404125821,,3.2998509768023285,
