Name,Reporting Group/s,RA,DEC,Discovery Mag/Flux,flux,SNR
FRB 20211218B,CHIME,21.45639315577877,32.826370529167065,,0.7812647464520517,
FRB 20221015C,CHIME,179.72658408958318,65.55028639887013,,0.588112462486718,
FRB 20181226B,CHIME,182.7469859821541,12.4348996524822,,7.940881345973585,
FRB 20181203B,CHIME,47.392780643148,24.10359537770063,,1.3887815663745426,
FRB 20210112A,CHIME,146.16703997414447,0.7005344332234811,,0.551835791658912,
FRB 20211225A,CHIME,234.5518535166649,80.87951593016493,,1.8318139689155333,
FRB 20191227E,CHIME,215.9792044648866,51.34907480653969,,0.5351973854039671,
FRB 20230605C,CHIME,19.372361296071794,20.49085598917154,,1.1002175708765458,
FRB 20200916B,CHIME,42.128734452568985,32.335422037970005,,1.026461687976812,
FRB 20210505H,CRAFT,93.22899999999998,4.645444444444444,,,
FRB 20190804E,CHIME,261.2181250818273,55.01096211548517,,0.9340361760014668,
FRB 20200227C,CHIME,269.35121766139457,43.88369765604854,,0.5814452524985642,
FRB 20220420E,CHIME,161.9274276518596,38.91165717830468,,0.8186301364432014,
FRB 20190515A,CHIME,310.1248744557379,55.46500284660951,,0.5695075042442046,
FRB 20210822E,CHIME,218.72099008611792,25.27777488811025,,0.605703600511111,
FRB 20190403B,CHIME,135.56850006209072,1.453079386345112,,2.795240539343031,
FRB 20220625A,CRAFT,93.22683333333332,4.671055555555556,,,
FRB 20230510E,CHIME,347.16195800972275,48.67676795643516,,0.6746225164414946,
FRB 20200120E,CHIME,146.68234788056492,68.76294829976155,,0.8580576844503248,
FRB 20221102B,CHIME,347.3766974102958,48.806027600962295,,0.3880543204201739,
FRB 20201218A,CHIME,291.549849924312,72.79412149037574,,0.9864219778888944,
FRB 20210408B,CHIME,158.2570682810628,84.09153086879968,,0.6448223260329038,
FRB 20191108A,FRBCAT,23.445833333333333,31.858333333333334,27.0,,
FRB 20190919A,CHIME,212.179052976552,61.10872567856414,,1.424100990392822,
FRB 20180814B,CHIME,238.2589454745534,74.01880122867206,,3.4,
FRB 20210911B,CHIME,94.42701343815604,50.10036700140209,,0.5070376751861138,
FRB 20181224E,CHIME,239.40875563976897,7.32251101687481,,3.7015604785149896,
FRB 20221117G,CHIME,347.1321887384266,48.79873456436518,,0.4423062631341645,
FRB 20230501B,CHIME,150.5262719523589,49.43309287106469,,0.6369261939815732,
FRB 20181128A,CHIME,74.00120327877309,63.387504911533256,,0.64,
FRB 20190423A,CHIME,179.46254321839248,55.24262457755834,,8.248913161812807,
FRB 20210412D,CHIME,0.2311245562708337,36.29919243075337,,0.3622334110389663,
FRB 20190918F,CHIME,249.00611653721143,40.25285629621854,,0.4719238533431639,
FRB 20190326A,CHIME,161.6801810758624,74.21308384356405,,0.7659691255273245,
FRB 20200925B,CHIME,14.059049766600255,37.49235008988415,,0.5597708086763947,
FRB 20230306A,CHIME,92.58867825641346,41.15341978920627,,0.5023787289575361,
FRB 20200422C,CHIME,236.1316287946796,43.18148755434567,,0.3795892012330145,
FRB 20191021B,CHIME,180.36725886957703,80.3253685267217,,2.399290134360246,
FRB 20210301B,CHIME,29.38665366255323,65.72155671463906,,0.5181438322163648,
FRB 20191013C,CHIME,179.8945300803138,63.93819128636645,,1.1299256183139357,
FRB 20181122A,CHIME,60.011895292044,55.48306689164708,,0.5348808749960663,
FRB 20220408B,CHIME,354.31325654119223,23.941773908750463,,0.3416558846592761,
FRB 20201229E,CRAFT,93.22899999999998,4.645444444444444,,,
FRB 20221220D,CHIME,349.7812980011018,48.68177927165817,,0.6206104234977052,
