Name,Reporting Group/s,RA,DEC,Discovery Mag/Flux,flux,SNR
FRB 20200324C,FRBCAT,29.503124999999997,65.71675277777778,0.0,,
FRB 20200302B,CHIME,279.5881189654497,60.22221611957049,,0.6406650781269267,
FRB 20200929E,CHIME,186.72087900298212,85.41868097810557,,0.4044597292939774,
FRB 20220206A,CHIME,82.9184621026404,87.00405351611246,,0.9827512195765704,
FRB 20221109E,CHIME,81.81442867768857,24.16554354691342,,14.741172587547286,
FRB 20220809C,CHIME,12.881433859988835,26.51842224139989,,0.6786756520857947,
FRB 20200807B,CHIME,280.1023396726977,11.789699898172405,,0.9994280718439446,
FRB 20190630A,CHIME,331.7025011786214,17.370645870789268,,0.7480572402331787,
FRB 20220201B,CHIME,210.58972495079536,87.38530214664175,,0.6557083117653323,
FRB 20210517B,CRAFT,93.22899999999998,4.645444444444444,,,
FRB 20201215A,CHIME,220.79371646148192,28.80693947623572,,2.8844856562176973,
FRB 20190918E,CHIME,253.2540029416014,53.22827047326068,,0.6949043635616392,
FRB 20220122B,CHIME,227.50851604696075,35.70664029282582,,2.693541936288249,
FRB 20190107B,CHIME,32.7914812571053,83.40083734344262,,1.8169950310753844,
FRB 20230125A,CHIME,306.21262965302867,72.85744660465133,,1.2985422439587953,
FRB 20190829C,CHIME,61.46712457668579,42.141011474287325,,0.7134385773602893,
FRB 20200129B,CHIME,182.1724311204289,38.90318937044755,,0.5081865105428465,
FRB 20220108A,CHIME,21.406739491975657,82.45577785581952,,3.1847242100909106,
FRB 20220501D,CRAFT,93.22683333333332,4.671055555555556,,,
FRB 20201230A,CHIME,325.5610410741459,45.7309205064598,,0.6874991510230066,
FRB 20220303B,CHIME,142.40812130822178,19.824138016363584,,0.6747923163742375,
FRB 20190702A,CHIME,187.9908076053154,74.21535229950669,,0.4279778078395678,
FRB 20190309A,CHIME,278.9471983789365,52.407361005713824,,0.3611895629915831,
FRB 20210601G,CHIME,193.59590637431853,65.85481477089877,,0.7278459539390051,
FRB 20200725A,CHIME,82.09325504075596,13.244530220641682,,0.6386131650523182,
FRB 20220627E,CHIME,198.66337566968025,19.687040636865497,,1.4283988485455987,
FRB 20220104B,CHIME,31.95545785383149,55.82347036109442,,0.3823110466988153,
FRB 20210323C,CHIME,116.74785643628776,72.45832154485414,,0.5134173209481114,
FRB 20221025D,CHIME,347.3266870590495,48.80165048455069,,0.4969466816078041,
FRB 20211004A,CHIME,187.29202273680525,20.734621865315013,,0.7390198293797763,
FRB 20211015D,CHIME,309.1250575816298,56.22539838533975,,0.4403901184003386,
FRB 20200816A,CHIME,1.2430889733206796,15.973798919903064,,0.4068006756825018,
FRB 20230615C,CHIME,99.07929095586104,46.62733598225281,,1.3252706442454678,
FRB 20221112A,CHIME,344.8753783562872,48.80107130194486,,0.3794912927130813,
FRB 20220426D,CHIME,195.06396128537784,32.127250239875146,,0.4451356571937708,
FRB 20220711B,CHIME,19.17876915945211,20.497291578960184,,0.4893684402332646,
FRB 20221109A,CHIME,328.25793661933074,46.10584321048011,,0.4945781657310928,
FRB 20221111C,CHIME,147.8393905124522,12.40617817628234,,0.4914276092322922,
FRB 20211004D,CHIME,311.38926589922227,29.05389171869836,,0.4491445665283988,
FRB 20220718A,CHIME,19.20877828054114,20.501187070022755,,0.4792378519476001,
FRB 20210304D,CHIME,151.57146900578596,19.9813391121514,,1.0133988157725748,
FRB 20220904F,CHIME,46.26064767291507,13.632984459018743,,5.008812688609662,
FRB 20230502A,CHIME,307.01175306015614,53.897026682510855,,0.8977769882567184,
FRB 20230508B,CHIME,229.88029229007807,35.308142150327384,,0.7107333245367361,
FRB 20201010B,CHIME,130.2374141467709,42.26489620367789,,7.431317824718852,
FRB 20200122F,CHIME,158.9576850580384,73.74301927264099,,0.5556557300189248,
FRB 20220214B,CHIME,1.687578498191508,52.11839952325687,,1.5537218180180403,
FRB 20200207A,CHIME,18.82738291515155,85.74706651745598,,7.454684651839334,
FRB 20190104A,CHIME,70.54024079667786,35.589754740262805,,1.3533683286746292,
FRB 20151125A,FRBCAT,22.749999999999996,30.979999999999997,0.54,,
FRB 20220915D,CHIME,166.27629585253158,35.178576317083774,,2.466937549358585,
FRB 20200213D,CHIME,294.12972078537405,43.05588648403753,,1.3194170285522704,
FRB 20190606B,CHIME,107.15268453033178,86.85268704893289,,2.908269331217434,
FRB 20200814E,CHIME,271.24763300561096,81.20600892464932,,1.0938540867982818,
FRB 20200112C,CHIME,193.80413942077345,30.061900592984813,,0.5090915881495174,
FRB 20221019A,CHIME,87.46529286328251,81.41854852812142,,0.5073391687959938,
FRB 20211030B,CHIME,132.57714518718245,47.848052932695865,,0.4165543379954419,
FRB 20230815A,CHIME,347.269660614387,48.79657474304406,,0.6145819397357035,
FRB 20210601H,CHIME,198.0343082566848,65.93678220283607,,1.0859784125791143,
FRB 20211217A,CHIME,272.7371537911166,42.33397935367056,,4.111575373363643,
FRB 20220715B,CHIME,37.0753670945349,48.564634846294055,,2.6499813951952,
FRB 20200422C,CHIME,236.1316287946796,43.18148755434567,,0.3795892012330145,
FRB 20190410B,CHIME,265.84700761366537,15.170505594726484,,1.0004914627179315,
FRB 20220330B,CHIME,323.0322450829908,12.673004687534286,,0.8695942124124633,
FRB 20210429C,CHIME,144.4047910367928,6.562191105296428,,2.727411222621731,
FRB 20221018C,CHIME,347.1945885907779,48.79143945011391,,0.3581877888337197,
FRB 20230202B,CHIME,347.3682588996987,48.7993072148019,,0.7494803222245185,
FRB 20210123B,CHIME,207.00289165490997,36.518081296132976,,0.6690460919458032,
FRB 20200824B,CHIME,156.7761591576554,49.03425927586789,,0.5984119710502225,
FRB 20211112A,CHIME,248.5657441643147,37.25126416614173,,1.0053963181055952,
FRB 20221202C,CHIME,349.7920101310648,48.80056583578582,,0.6131446698335241,
FRB 20220316B,CHIME,350.837521362565,40.27064207420786,,4.25659025771571,
FRB 20201026C,CHIME,132.5482315758032,27.801072203028987,,3.135974468839182,
FRB 20200429C,CHIME,295.20967940282617,70.2840043846746,,0.772900086939361,
FRB 20210307C,CHIME,215.8085990484128,46.310456259097656,,0.3661831170235406,
FRB 20210215B,CHIME,112.6925555133436,55.58388123928596,,0.4488011293169701,
FRB 20211003D,CHIME,118.7826465610205,23.2998025678508,,1.54015415026737,
FRB 20221209D,CHIME,279.7718459229727,52.56669633921295,,1.037382523004591,
FRB 20190101A,CHIME,171.07448536502403,27.994548380662344,,0.5839447485683021,
FRB 20220622A,CHIME,0.6042881613299147,58.13766020831899,,0.9986532841986192,
FRB 20200412B,CHIME,238.2943376370457,69.40997585117297,,2.8604600887997664,
FRB 20230407E,CHIME,353.7439438451031,22.666522574109045,,0.9718661511910788,
FRB 20191217A,CHIME,276.6763956627184,81.40092002362962,,0.7837564435907792,
FRB 20220623C,CHIME,77.92172065808411,45.79757785053128,,0.3339853851205003,
FRB 20161202A,FRBCAT,356.0,40.8,0.29,,
FRB 20191015A,CHIME,244.1017257030822,55.581144770271365,,0.5349728166949627,
FRB 20230406C,CHIME,164.6770577811229,22.916984613510927,,0.6882632612938485,
FRB 20220725B,CHIME,29.67942082920853,74.87217160389302,,1.1836534140963286,
FRB 20190224D,CHIME,338.7083174463791,89.04157568851373,,2.882515488095546,
FRB 20210328C,CHIME,213.8788293362997,77.6841796318272,,1.2839313711554212,
FRB 20190212A,CHIME,264.5882436988616,81.62924762130902,,0.5269721399504477,
FRB 20221216A,CHIME,347.45986276412964,48.80385736089588,,0.6638850401136994,
FRB 20181228B,CHIME,250.35110749515675,63.84957345112439,,0.3942248311816587,
FRB 20230828A,CHIME,20.83743965444873,34.45476273918561,,3.692039707182924,
FRB 20210113C,CHIME,110.77967364007054,64.95401218961612,,2.414382092878805,
FRB 20221117I,CHIME,347.1480098718996,48.66761337242426,,1.276444856728659,
FRB 20230807A,CHIME,251.88931619489577,6.050918635336736,,4.8147066390089375,
FRB 20190417C,CHIME,45.51465138420311,71.2520703329638,,8.034587021812435,
FRB 20211213B,CHIME,134.49978523381367,8.897935155960116,,0.8415514822357745,
FRB 20200929C,CHIME,16.97143199862881,18.263035893246,,0.5802318261611121,
FRB 20210810A,CHIME,45.03239418395526,73.60595583763217,,0.8052522427112675,
FRB 20190901B,CHIME,264.57828140635115,27.95126050651469,,5.911416817691935,
FRB 20230615A,CHIME,77.97845826216866,61.65798513072448,,1.450289648268641,
FRB 20230628B,CHIME,204.15540930035704,75.50471800392273,,0.7680147600495779,
FRB 20230419G,CHIME,20.88944146286292,29.427930085164967,,0.4707163749271221,
FRB 20230802A,CHIME,339.36143709790133,30.810797971677932,,5.043938567569303,
FRB 20210501D,CHIME,220.82834924696328,87.24444364373574,,0.3734281146124355,
FRB 20210620B,CHIME,96.44950907170976,84.30175094980879,,2.2859961940738627,
FRB 20221222D,CHIME,347.2920859953116,48.80588251760494,,0.9419647815075286,
FRB 20210323B,CHIME,148.2289252876281,53.67988660078419,,0.9582356342692162,
FRB 20221205I,CHIME,349.5776684902022,48.80236220003398,,0.4841852602907622,
FRB 20190825B,CHIME,29.454588435654088,65.71962620087712,,0.3324107533638611,
FRB 20210413E,CHIME,178.27972580744537,12.029136447765168,,13.5297583449973,
FRB 20190807A,CHIME,29.44006751811481,66.53183692269113,,0.4356140691266972,
FRB 20200207A,CHIME,18.82738291515155,85.74706651745598,,7.454684651839334,
FRB 20210921B,CHIME,27.091891352181605,74.24147786119767,,0.7510440221376432,
FRB 20181229A,CHIME,137.20115010124715,42.0122894437449,,1.0329020545107386,
FRB 20190918F,CHIME,249.00611653721143,40.25285629621854,,0.4719238533431639,
FRB 20210404B,CRAFT,77.03750000000001,26.145555555555553,,,
FRB 20220213B,CHIME,63.19574533234507,55.62782855616527,,0.7161267603903207,
FRB 20230402D,CHIME,205.8611343575796,38.78998789347531,,0.7209894661327532,
FRB 20200214A,CHIME,11.973201354474408,46.8749238305619,,0.352196692766816,
FRB 20210216F,CHIME,26.19500639222247,65.13707426503069,,1.2547918141000518,
FRB 20200117B,CHIME,243.0759711539315,63.61420002084824,,1.4533534618553556,
FRB 20230322D,CHIME,354.6550486151724,31.88057218310964,,0.4670199045577462,
FRB 20181230A,CHIME,345.9789715902528,83.37356629215827,,0.6358320693373908,
FRB 20211003G,CHIME,269.20365260603126,72.8282793938721,,1.6016067748046,
FRB 20220906E,CHIME,154.89372969781363,34.937715452703536,,0.3380004678893663,
FRB 20190919A,CHIME,212.179052976552,61.10872567856414,,1.424100990392822,
FRB 20211129A,CHIME,330.05086411238926,22.24879182754009,,0.4789480441858917,
FRB 20210814C,CHIME,25.68030029845296,65.72017966413523,,0.6945555789133909,
FRB 20211109A,CHIME,157.5382451276837,37.32529769204365,,0.4552688389568964,
FRB 20230715A,CHIME,347.2654338795046,48.79899863977591,,0.3454744668239013,
FRB 20181017B,CHIME,237.424515704635,78.4955994415466,,1.0659002833169149,
FRB 20221102E,CHIME,114.60825755978492,39.63283131755703,,0.3551287155457898,
FRB 20211103D,CHIME,327.6474183593931,63.712603601802094,,0.3851231157931397,
FRB 20190623C,CHIME,193.78618350080163,86.03876381704418,,1.92,
FRB 20220424B,CHIME,284.211322755237,37.18288237274389,,0.6727722146577417,
FRB 20230424A,CHIME,152.26484303038325,62.59030658060311,,0.7714,
FRB 20181222A,CHIME,29.51554240819729,65.73362097041868,,4.935109650222028,
FRB 20211208A,CHIME,324.6716230006561,22.694191775034227,,0.8585474422923013,
FRB 20211119D,CHIME,329.9745026950178,17.364356550232078,,0.3763435553347144,
FRB 20200106B,CHIME,97.25878223821262,73.70587738821857,,0.7348319409589957,
FRB 20190308B,CHIME,39.66523961530079,83.72646959246016,,1.1289656268513073,
FRB 20210310B,CHIME,172.8736364814099,29.15084119449333,,0.9699145071127936,
FRB 20230617A,CHIME,72.18540197884856,37.56684545614395,,0.966925212775031,
FRB 20191012B,CHIME,157.40808101779675,46.55480004372646,,0.5484873291360598,
FRB 20230720C,CHIME,345.1875706642961,73.2697180350379,,2.3494582618023623,
FRB 20220316B,CHIME,350.837521362565,40.27064207420786,,4.25659025771571,
FRB 20201017A,CHIME,105.73872092624433,44.31339842868739,,0.8893007196247391,
FRB 20190812B,CHIME,359.5810074113583,51.53654162238109,,0.8171010499020227,
FRB 20190121A,CHIME,354.40313919197934,78.59653377574438,,1.703306643702803,
FRB 20210616B,CHIME,267.3051684964779,13.744211916187636,,0.5315590987548212,
FRB 20201018B,CHIME,137.70673722361892,40.056121858713205,,0.3366026282494335,
FRB 20191018C,CHIME,323.2002083646166,13.655076708639822,,9.141857461417445,
FRB 20200323B,FRBCAT,29.503124999999997,65.71675277777778,0.0,,
FRB 20200904B,CHIME,26.97656053663757,65.72614354087335,,1.2081157268257432,
FRB 20200131A,CHIME,60.17912386793127,24.45505516607522,,1.5354557224481995,
FRB 20230426D,CHIME,287.7361451694534,74.91787856493205,,0.9653211309607536,
FRB 20190226B,CHIME,273.50747367515464,61.81287093152936,,0.3620303459868024,
FRB 20190915B,CHIME,180.4739205944072,22.903282256390437,,0.8383561534474181,
FRB 20200206B,CHIME,195.53621918948323,65.93386888913406,,0.4482074096444906,
FRB 20200609B,CHIME,314.37120137988893,30.69295090973246,,0.3598633952615321,
FRB 20230718B,CHIME,41.26124908033012,22.69478504010045,,0.4177025355030405,
FRB 20211115A,CHIME,124.5992096192474,1.2858643775386194,,1.1896816484431172,
FRB 20200324G,CHIME,238.06989310988297,66.69853009838894,,0.9045577094387608,
FRB 20201210D,CHIME,44.45647337991044,28.22372083825168,,1.6217801215636063,
FRB 20220501A,CHIME,206.1505374115225,75.51947151194307,,0.7463461614562202,
FRB 20210609A,CHIME,137.254584558353,11.145305218407197,,0.8413259981208284,
