run_tag,mode_index,eigenvalue,relative_eigenvalue,kept_by_svd_cut,delta_projection,abs_delta_projection,raw_chi2_contribution,svd_chi2_contribution,dominant_theta_deg,dominant_loading,cumulative_raw_chi2_contribution,fractional_raw_chi2_contribution,fractional_svd_chi2_contribution
weightedisotropy_nomask_sf_gal20_bin10_nside64_smooth3,5,4.509495658134292e-06,0.06884944168480525,True,0.017063299335198453,0.017063299335198453,63.33716691411532,63.33716691411532,5.0,-0.963730550986923,63.33716691411532,0.25090487392870386,0.2509724972853432
weightedisotropy_nomask_sf_gal20_bin10_nside64_smooth3,15,1.0089238785324203e-06,0.015403905670498994,True,-0.007183468486089011,0.007183468486089011,50.17305762487349,50.17305762487349,55.0,0.6735112818895208,113.51022453898881,0.19875635920148754,0.1988099275995508
weightedisotropy_nomask_sf_gal20_bin10_nside64_smooth3,12,1.3219406423977049e-06,0.020182938862655486,True,0.007306446650286235,0.007306446650286235,39.61512837193101,39.61512837193101,75.0,0.7232763571237646,153.12535291091982,0.1569320080783977,0.15697430406485763
weightedisotropy_nomask_sf_gal20_bin10_nside64_smooth3,11,1.3543604435678393e-06,0.020677913329715872,True,-0.006629243030672928,0.006629243030672928,31.831287703512377,31.831287703512377,25.0,-0.8260063921697925,184.9566406144322,0.12609697618884458,0.12613096158202744
weightedisotropy_nomask_sf_gal20_bin10_nside64_smooth3,13,1.1214076805933376e-06,0.01712126999626539,True,-0.0039881076571484245,0.0039881076571484245,13.913321093170081,13.913321093170081,35.0,0.628774948080561,198.86996170760227,0.055116454443645616,0.05513130931512411
weightedisotropy_nomask_sf_gal20_bin10_nside64_smooth3,16,9.243476911199191e-07,0.01411262528692073,True,-0.0035921246420150834,0.0035921246420150834,13.693927433048016,13.693927433048016,45.0,-0.6910700274366726,212.56388914065028,0.05424734486208938,0.05426196549297195
weightedisotropy_nomask_sf_gal20_bin10_nside64_smooth3,1,1.9675012916186716e-05,0.3003913867789885,True,-0.015679880706241156,0.015679880706241156,12.258323258977061,12.258323258977061,165.0,0.9820241863693213,224.82221239962735,0.048560319346798775,0.048573407222463734
weightedisotropy_nomask_sf_gal20_bin10_nside64_smooth3,0,6.549792631258935e-05,1.0,True,0.026403796902399242,0.026403796902399242,10.441569996646754,10.441569996646754,175.0,0.9991976204777365,235.2637823962741,0.04136340368963571,0.041374551867651245
weightedisotropy_nomask_sf_gal20_bin10_nside64_smooth3,10,1.5796629022574072e-06,0.02411775442658221,True,0.002869486548566244,0.002869486548566244,5.1133386313968465,5.1133386313968465,95.0,-0.6854559446121585,240.37712102767097,0.020256062074975382,0.02026152144644297
weightedisotropy_nomask_sf_gal20_bin10_nside64_smooth3,14,1.0777660790133678e-06,0.016454964907892215,True,0.002293719735640348,0.002293719735640348,4.788690616601004,4.788690616601004,65.0,0.6410812104533281,245.16581164427197,0.018969996196247205,0.018975108949930066
weightedisotropy_nomask_sf_gal20_bin10_nside64_smooth3,8,2.0664751394451062e-06,0.0315502376301631,True,0.002637277140120147,0.002637277140120147,3.301732945311396,3.301732945311396,105.0,-0.6215531114928409,248.46754458958335,0.013079538109321116,0.013083063279065313
weightedisotropy_nomask_sf_gal20_bin10_nside64_smooth3,4,4.895751206584413e-06,0.07474665966093955,True,-0.002695103656898836,0.002695103656898836,1.4554329221023736,1.4554329221023736,135.0,0.8705368109483896,249.92297751168573,0.0057655754373566424,0.005767129363184892
weightedisotropy_nomask_sf_gal20_bin10_nside64_smooth3,3,7.247896142708334e-06,0.1106584063153037,True,-0.002913227751480195,0.002913227751480195,1.1486758823423648,1.1486758823423648,145.0,-0.944023220601933,251.0716533940281,0.0045503831555153374,0.004551609565262398
weightedisotropy_nomask_sf_gal20_bin10_nside64_smooth3,2,1.2337801240806171e-05,0.18836934137309816,True,0.003125126034867982,0.003125126034867982,0.7765293796912992,0.7765293796912992,155.0,-0.9559608482703935,251.8481827737194,0.003076156001381854,0.0030769850805109377
weightedisotropy_nomask_sf_gal20_bin10_nside64_smooth3,9,1.9957197664978734e-06,0.0304699687280676,True,-0.0009614079194893,0.0009614079194893,0.45433523530433445,0.45433523530433445,15.0,-0.723149293614027,252.30251800902374,0.0017998109244446979,0.001800296005719212
weightedisotropy_nomask_sf_gal20_bin10_nside64_smooth3,17,4.533780700043312e-08,0.0006922021742193499,False,5.606734934988507e-05,5.606734934988507e-05,0.06801741580267627,0.0,45.0,-0.3950401180664082,252.37053542482641,0.0002694452873155495,0.0
weightedisotropy_nomask_sf_gal20_bin10_nside64_smooth3,6,3.6469041386772407e-06,0.05567968856406786,True,-0.0004877316141467473,0.0004877316141467473,0.06398792890037425,0.06398792890037425,125.0,-0.8558359840517047,252.43452335372677,0.0002534828129505312,0.00025355113110790174
weightedisotropy_nomask_sf_gal20_bin10_nside64_smooth3,7,2.6303418818030396e-06,0.040159162738217284,True,-3.5004280743406975e-05,3.5004280743406975e-05,0.00045697317179342297,0.00045697317179342297,115.0,-0.8432164195235015,252.43498032689857,1.8102608885727773e-06,1.8107487862997584e-06
