theta_center_deg,abs_obs,abs_jackknife_mean,abs_jackknife_err
10.0,0.006025938759267247,0.005332835198319361,0.02576118698054225
30.0,0.000977094717059168,0.0009499889082724149,0.007522442149757578
50.0,0.0004950413215486624,0.0004766014893578176,0.007586127560774621
70.0,8.531068673583758e-05,0.0005357472461636895,0.007966699998053859
90.0,0.0036008077143412118,0.0037070470501558554,0.010073022331721223
110.0,0.00030273384190464107,0.0005873780847293456,0.0076240047773120274
130.0,0.00039097258553290543,0.0005345653225000927,0.00534693545456924
150.0,0.0016522568722769468,0.0013423150873423618,0.007568932139778582
170.0,0.0017210282597954676,0.0014921847944134924,0.013150673961820547
