theta_center_deg,abs_obs,abs_jackknife_mean,abs_jackknife_err
10.0,3.973570001646643,3.9691782989507165,1.5116569161319249
30.0,2.063067979615435,2.0385194535782287,0.5601326967384691
50.0,1.1533472660142472,1.123423151672544,0.28226016623307465
70.0,0.42158127190402594,0.4097956511292221,0.22001617013001118
90.0,0.46094893109262997,0.4654061636621793,0.23843325883852995
110.0,1.0304643612520206,1.0291615600533506,0.313342439188079
130.0,1.1321788025274349,1.1099196770057393,0.20401568321407015
150.0,1.2685061890142588,1.2302713133289123,0.2248427909983884
170.0,1.4618735813263728,1.4346023909553063,0.2933555853558883
